Source MAC,Destination MAC,Source IP,Destination IP,Protocol,Packet Length,TTL,Payload Size,Source Port,Destination Port,Flags,Label
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:00:0c:cc:cc:cc,0.1.0.10,83.119.105.116,b4,768,2,728,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:00:0c:cc:cc:cc,0.1.0.10,83.119.105.116,b4,768,2,728,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:00:0c:cc:cc:cc,0.1.0.10,83.119.105.116,b4,768,2,728,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:00:0c:cc:cc:cc,0.1.0.10,83.119.105.116,b4,768,2,728,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:00:0c:cc:cc:cc,0.1.0.10,83.119.105.116,b4,768,2,728,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:00:0c:cc:cc:cc,0.1.0.10,83.119.105.116,b4,768,2,728,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:00:0c:cc:cc:cc,0.1.0.10,83.119.105.116,b4,768,2,728,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
00:0c:85:8e:ca:05,01:80:c2:00:00:00,133.142.202.0,0.0.0.0,0f,768,128,760,0,0,0,malicious
